,Date,rank,title,total ratings,installs,average rating,growth (30 days),growth (60 days),price,category,paid,5 star ratings,4 star ratings,3 star ratings,2 star ratings,1 star ratings
869,02/27/2020,58,Snow Cone Maker - Frozen Foods,75270,10000000.0,4.0,0.1,0.2,0.0,GAME EDUCATIONAL,0,54579.0,6354.0,4815.0,1908.0,7612.0
870,02/27/2020,58,Stickman Soccer - Classic,498367,10000000.0,4.0,0.0,0.1,0.0,GAME SPORTS,0,360612.0,57971.0,33439.0,10326.0,36018.0
871,02/27/2020,58,Wordington: Words & Design,218842,10000000.0,4.0,541.1,7.2,0.0,GAME WORD,0,130283.0,43254.0,23231.0,8317.0,13755.0
872,02/27/2020,58,УГАДАЙ БЛОГЕРА,77624,1000000.0,4.0,0.0,0.1,0.0,GAME TRIVIA,0,70298.0,2451.0,1265.0,717.0,2890.0
873,02/28/2020,59,96%: Family Quiz,77391,1000000.0,4.0,0.0,0.0,0.0,GAME TRIVIA,0,46468.0,15506.0,6715.0,2504.0,6196.0
874,02/28/2020,59,Baby Phone for Kids - Learning Numbers and Animals,75082,10000000.0,4.0,0.1,672.7,0.0,GAME EDUCATIONAL,0,52362.0,5787.0,4729.0,2823.0,9379.0
875,02/28/2020,59,Bud Farm: Grass Roots,572365,10000000.0,4.0,0.1,0.1,0.0,GAME SIMULATION,0,464939.0,68293.0,16484.0,6583.0,16064.0
876,02/28/2020,59,Diamond Quest: Don't Rush!,276333,10000000.0,4.0,0.5,1.2,0.0,GAME ADVENTURE,0,202494.0,37063.0,16735.0,6257.0,13781.0
877,02/28/2020,59,LINE: Disney Tsum Tsum,550425,10000000.0,4.0,0.1,251.7,0.0,GAME PUZZLE,0,357903.0,75666.0,39518.0,18329.0,59007.0
878,02/28/2020,59,Love Live! School idol festival - 音樂節奏遊戲,71008,1000000.0,4.0,0.0,0.0,0.0,GAME MUSIC,0,51391.0,7698.0,4139.0,1859.0,5918.0
879,02/28/2020,59,Mini Warriors,447416,5000000.0,4.0,0.0,0.0,0.0,GAME STRATEGY,0,300485.0,52687.0,22901.0,11410.0,59931.0
880,02/28/2020,59,Multiplayer for Minecraft PE - MCPE Servers,791425,10000000.0,4.0,0.3,0.7,0.0,GAME ARCADE,0,534451.0,43551.0,39653.0,26844.0,146923.0
881,02/28/2020,59,ONE PIECE トレジャークルーズ,423249,1000000.0,4.0,0.6,0.9,0.0,GAME ROLE PLAYING,0,238516.0,97107.0,57024.0,11426.0,19174.0
882,02/28/2020,59,Real City Car Driver,445846,50000000.0,3.0,0.4,0.9,0.0,GAME RACING,0,285166.0,27715.0,26917.0,17393.0,88652.0
883,02/28/2020,59,Slots Free - Big Win Casino™,173372,5000000.0,4.0,0.0,0.0,0.0,GAME CASINO,0,126569.0,21203.0,10941.0,4076.0,10581.0
884,02/28/2020,59,Soccer Super Star,496476,50000000.0,4.0,10.8,27.3,0.0,GAME SPORTS,0,350549.0,65548.0,33569.0,11808.0,35000.0
885,02/28/2020,59,Solitaire Collection,150087,5000000.0,4.0,0.4,1.1,0.0,GAME CARD,0,121848.0,19155.0,4401.0,1457.0,3224.0
886,02/28/2020,59,Soul Knight,1291305,50000000.0,4.0,1.4,2.9,0.0,GAME ACTION,0,992147.0,145616.0,55754.0,23143.0,74642.0
887,02/28/2020,59,The Simpsons™: Tapped Out,665838,10000000.0,4.0,0.1,0.1,0.0,GAME CASUAL,0,482665.0,78462.0,35349.0,17654.0,51705.0
888,02/28/2020,59,Travelling Millionaire,183016,5000000.0,3.0,0.0,0.1,0.0,GAME BOARD,0,113744.0,11105.0,9547.0,5602.0,43015.0
889,02/28/2020,59,Wort Guru,214916,5000000.0,4.0,0.6,1.3,0.0,GAME WORD,0,161430.0,31740.0,8811.0,3932.0,9000.0
890,02/29/2020,60,Beat Bop: Pop Star Clicker,69242,100000.0,4.0,0.1,0.1,0.0,GAME MUSIC,0,51096.0,9117.0,5438.0,1059.0,2529.0
891,02/29/2020,60,Easy Game - Brain Test and Tricky Mind Puzzles,547548,10000000.0,4.0,1.1,2.5,0.0,GAME PUZZLE,0,389864.0,72820.0,30413.0,13849.0,40600.0
892,02/29/2020,60,Fire Emblem Heroes,555485,5000000.0,4.0,0.5,1.0,0.0,GAME SIMULATION,0,394139.0,85652.0,31238.0,12687.0,31767.0
893,02/29/2020,60,Golf Star™,457537,10000000.0,4.0,0.1,0.0,0.0,GAME SPORTS,0,271186.0,85186.0,31744.0,14167.0,55251.0
894,02/29/2020,60,Granny: Chapter Two,784985,50000000.0,4.0,4.4,9.6,0.0,GAME ARCADE,0,587579.0,62902.0,32887.0,21327.0,80287.0
895,02/29/2020,60,Highway Rider Motorcycle Racer,430550,10000000.0,4.0,0.1,0.1,0.0,GAME RACING,0,307739.0,37469.0,23631.0,10253.0,51456.0
896,02/29/2020,60,Invasion: Modern Empire,422883,10000000.0,4.0,0.1,0.3,0.0,GAME STRATEGY,0,294392.0,36040.0,18450.0,9900.0,64100.0
897,02/29/2020,60,Memory Games: Brain Training,73407,5000000.0,4.0,0.3,0.7,0.0,GAME EDUCATIONAL,0,43304.0,15335.0,6560.0,2492.0,5713.0
898,02/29/2020,60,Monster High™ Beauty Shop: Fangtastic Fashion Game,418992,10000000.0,4.0,2.1,4.4,0.0,GAME ROLE PLAYING,0,285038.0,47406.0,26709.0,15312.0,44525.0
899,02/29/2020,60,Pmang Poker : Casino Royal,172651,5000000.0,4.0,0.7,0.9,0.0,GAME CASINO,0,106066.0,26042.0,13410.0,4426.0,22704.0
900,02/29/2020,60,Reigns,146718,500000.0,4.0,0.1,0.1,2.99,GAME CARD,1,108356.0,25417.0,5887.0,2868.0,4187.0
901,02/29/2020,60,Westbound:Perils Ranch,269887,10000000.0,4.0,0.0,60.6,0.0,GAME ADVENTURE,0,215891.0,22409.0,13503.0,5547.0,12534.0
902,02/29/2020,60,What Am I? – Family Charades (Guess The Word),214864,10000000.0,4.0,0.2,0.4,0.0,GAME WORD,0,132364.0,28059.0,18579.0,9050.0,26810.0
903,02/29/2020,60,Wonder Zoo - Animal rescue !,659139,10000000.0,4.0,0.2,0.3,0.0,GAME CASUAL,0,451806.0,82817.0,44197.0,20209.0,60108.0
904,02/29/2020,60,aquapark.io,1258805,100000000.0,4.0,1.3,2.7,0.0,GAME ACTION,0,820853.0,127892.0,80228.0,51083.0,178747.0
905,02/29/2020,60,Çanak Okey - Mynet,175837,5000000.0,4.0,0.1,0.1,0.0,GAME BOARD,0,121928.0,10437.0,8149.0,4406.0,30915.0
906,02/29/2020,60,"Эврика! Логические Задачи, Игры и Головоломки",76857,1000000.0,4.0,0.1,0.1,0.0,GAME TRIVIA,0,55447.0,12867.0,2797.0,1049.0,4695.0
907,02/03/2020,34,4 фотки 1 слово,373807,10000000.0,4.0,0.2,0.4,0.0,GAME WORD,0,278606.0,40890.0,19026.0,8084.0,27200.0
908,02/03/2020,34,Airport City,880659,10000000.0,3.0,0.4,0.9,0.0,GAME SIMULATION,0,499070.0,136217.0,78571.0,40680.0,126119.0
909,02/03/2020,34,Angry Birds Space,1254191,100000000.0,4.0,0.1,0.3,0.0,GAME ARCADE,0,921162.0,142312.0,80488.0,32165.0,78061.0
910,02/03/2020,34,Crab War : Idle Swarm Evolution,495725,5000000.0,4.0,0.4,0.8,0.0,GAME ADVENTURE,0,368974.0,72587.0,28261.0,8217.0,17684.0
911,02/03/2020,34,Critical Ops: Online Multiplayer FPS Shooting Game,2271977,50000000.0,4.0,0.4,0.9,0.0,GAME ACTION,0,1561779.0,253442.0,130615.0,65118.0,261021.0
912,02/03/2020,34,"Day R Survival – Apocalypse, Lone Survivor and RPG",594700,10000000.0,4.0,0.8,1.7,0.0,GAME ROLE PLAYING,0,450467.0,74953.0,23915.0,12207.0,33155.0
913,02/03/2020,34,Do Not Disturb! Get Prankster in a Hilarious Game,121977,10000000.0,4.0,1.9,4.1,0.0,GAME EDUCATIONAL,0,82251.0,11555.0,11792.0,4308.0,12068.0
914,02/03/2020,34,GSN Casino: Slots and Casino Games - Vegas Slots,318101,10000000.0,4.0,0.2,0.4,0.0,GAME CASINO,0,218298.0,35139.0,19922.0,11200.0,33540.0
915,02/03/2020,34,Gacha Club,1222505,10000000.0,4.0,5.9,12.9,0.0,GAME CASUAL,0,976018.0,118010.0,42649.0,18392.0,67434.0
916,02/03/2020,34,Game of Dice,295628,5000000.0,4.0,0.2,0.3,0.0,GAME BOARD,0,194900.0,45677.0,20155.0,8733.0,26161.0
917,02/03/2020,34,Last Empire - War Z: Strategy,874080,50000000.0,4.0,0.0,0.0,0.0,GAME STRATEGY,0,555162.0,84313.0,59108.0,29384.0,146111.0
918,02/03/2020,34,One More Line,149674,5000000.0,4.0,0.0,0.0,0.0,GAME MUSIC,0,85482.0,23970.0,13830.0,7370.0,19020.0
919,02/03/2020,34,Real Football,907290,50000000.0,3.0,0.5,1.1,0.0,GAME SPORTS,0,510826.0,90630.0,72909.0,43412.0,189511.0
920,02/03/2020,34,Scratch Logo Quiz. Challenging brain puzzle,152275,10000000.0,3.0,0.0,0.0,0.0,GAME TRIVIA,0,74829.0,18205.0,16867.0,8518.0,33854.0
921,02/03/2020,34,Texas Hold'em & Omaha Poker: Pokerist,245912,10000000.0,4.0,0.6,1.2,0.0,GAME CARD,0,159956.0,26398.0,12115.0,6172.0,41269.0
922,02/03/2020,34,Tower of Saviors,941228,10000000.0,4.0,0.1,0.4,0.0,GAME PUZZLE,0,622828.0,101496.0,47377.0,20562.0,148963.0
923,02/03/2020,34,Turbo Stars - Rival Racing,849317,50000000.0,4.0,2.0,4.4,0.0,GAME RACING,0,648879.0,74627.0,40777.0,19697.0,65335.0
924,02/04/2020,35,Alien Creeps TD - Epic tower defense,853029,10000000.0,4.0,0.2,0.4,0.0,GAME STRATEGY,0,587382.0,144144.0,56887.0,19392.0,45222.0
925,02/04/2020,35,Cafeland - World Kitchen,841432,10000000.0,4.0,1.3,2.6,0.0,GAME SIMULATION,0,605637.0,115698.0,51236.0,20680.0,48178.0
926,02/04/2020,35,Cyber Hunter,491846,10000000.0,4.0,0.5,0.9,0.0,GAME ADVENTURE,0,312123.0,47791.0,31641.0,19418.0,80871.0
927,02/04/2020,35,Diamond Digger Saga,1218003,10000000.0,4.0,0.0,0.1,0.0,GAME CASUAL,0,883862.0,199331.0,79682.0,18938.0,36188.0
928,02/04/2020,35,Don't get fired!,572359,5000000.0,4.0,1.0,2.0,0.0,GAME ROLE PLAYING,0,382074.0,94649.0,39645.0,14670.0,41319.0
929,02/04/2020,35,Head Football LaLiga 2021 - Skills Soccer Games,898768,10000000.0,4.0,0.1,0.2,0.0,GAME SPORTS,0,620533.0,93797.0,48107.0,21740.0,114589.0
930,02/04/2020,35,Indian Rummy: Play Rummy Game Online,240095,10000000.0,4.0,0.6,1.1,0.0,GAME CARD,0,158888.0,27598.0,14303.0,7201.0,32103.0
931,02/04/2020,35,LINE Rangers - a tower defense RPG w/Brown & Cony!,2131549,10000000.0,4.0,0.1,0.2,0.0,GAME ACTION,0,1508264.0,249413.0,138706.0,48233.0,186930.0
932,02/04/2020,35,My Town: Play & Discover - City Builder Game,116243,10000000.0,4.0,2013.3,9.3,0.0,GAME EDUCATIONAL,0,80372.0,8500.0,5402.0,4349.0,17617.0
933,02/04/2020,35,Pinball Pro,282866,10000000.0,4.0,0.0,0.0,0.0,GAME BOARD,0,190032.0,46076.0,23927.0,6933.0,15895.0
934,02/04/2020,35,Shoot Bubble Deluxe,924459,100000000.0,4.0,0.0,0.1,0.0,GAME PUZZLE,0,691718.0,101102.0,57033.0,19277.0,55325.0
935,02/04/2020,35,Skater Boy,1215112,100000000.0,4.0,0.1,0.1,0.0,GAME ARCADE,0,914036.0,101920.0,67294.0,27922.0,103938.0
936,02/04/2020,35,Slots Pharaoh's Way Casino Games & Slot Machine,316679,10000000.0,4.0,0.1,0.2,0.0,GAME CASINO,0,252941.0,33956.0,12697.0,4255.0,12827.0
937,02/04/2020,35,Spin of Fortune - Quiz,151512,10000000.0,4.0,0.3,0.8,0.0,GAME TRIVIA,0,101790.0,20627.0,10902.0,4892.0,13299.0
938,02/04/2020,35,Tap Tap Music-Pop Songs,139058,10000000.0,4.0,0.2,0.4,0.0,GAME MUSIC,0,96177.0,12792.0,7743.0,5496.0,16847.0
939,02/04/2020,35,Top Speed: Drag & Fast Racing,847739,10000000.0,4.0,0.4,0.8,0.0,GAME RACING,0,679415.0,70848.0,31619.0,14431.0,51423.0
940,02/04/2020,35,Wordie: Guess the Word,362929,10000000.0,4.0,0.0,0.1,0.0,GAME WORD,0,275235.0,47874.0,18870.0,5187.0,15761.0
941,02/05/2020,36,"100 PICS Quiz - Guess Trivia, Logo & Picture Games",148685,10000000.0,4.0,0.0,0.1,0.0,GAME TRIVIA,0,98320.0,22627.0,10278.0,4849.0,12608.0
942,02/05/2020,36,Ant Smasher,1205884,100000000.0,4.0,0.0,0.1,0.0,GAME ARCADE,0,770961.0,125694.0,97115.0,38288.0,173823.0
943,02/05/2020,36,CarX Highway Racing,780720,10000000.0,4.0,3.5,7.1,0.0,GAME RACING,0,606816.0,109933.0,25613.0,9960.0,28395.0
944,02/05/2020,36,Checkers Online Elite,277062,10000000.0,4.0,0.0,0.0,0.0,GAME BOARD,0,186130.0,33342.0,18640.0,8135.0,30813.0
945,02/05/2020,36,Diggy's Adventure: Mine Maze Levels & Pipe Puzzles,486767,10000000.0,4.0,0.7,1.7,0.0,GAME ADVENTURE,0,335639.0,79203.0,27697.0,11655.0,32572.0
946,02/05/2020,36,Farm Heroes Super Saga,1135695,10000000.0,4.0,0.2,0.4,0.0,GAME CASUAL,0,825239.0,185210.0,69324.0,19865.0,36055.0
947,02/05/2020,36,Flip Diving,882096,50000000.0,4.0,0.3,0.8,0.0,GAME SPORTS,0,665550.0,89779.0,45159.0,21600.0,60005.0
948,02/05/2020,36,LifeAfter,569162,10000000.0,3.0,1.4,3.4,0.0,GAME ROLE PLAYING,0,368097.0,37701.0,30963.0,21455.0,110945.0
949,02/05/2020,36,Lotsa Slots - Free Vegas Casino Slot Machines,313214,10000000.0,4.0,3.2,7.8,0.0,GAME CASINO,0,244252.0,38385.0,15608.0,4462.0,10504.0
950,02/05/2020,36,Make-Up Me: Superstar,106074,10000000.0,4.0,0.0,0.0,0.0,GAME EDUCATIONAL,0,75946.0,12756.0,7102.0,2217.0,8051.0
951,02/05/2020,36,Pirate Treasures - Gems Puzzle,884220,50000000.0,4.0,0.2,0.5,0.0,GAME PUZZLE,0,672791.0,95015.0,36419.0,18973.0,61021.0
952,02/05/2020,36,RummyCircle - Play Indian Rummy Online | Card Game,232276,10000000.0,4.0,0.7,1.2,0.0,GAME CARD,0,154927.0,28783.0,11168.0,5738.0,31658.0
953,02/05/2020,36,SongPop 2 - Guess The Song,138709,5000000.0,3.0,0.2,0.5,0.0,GAME MUSIC,0,73982.0,19252.0,13140.0,8577.0,23755.0
954,02/05/2020,36,Vainglory,830008,10000000.0,3.0,0.0,0.0,0.0,GAME STRATEGY,0,464657.0,63877.0,52953.0,38624.0,209896.0
955,02/05/2020,36,Words With Friends 2 - Board Games & Word Puzzles,362457,10000000.0,3.0,38.5,40.8,0.0,GAME WORD,0,191463.0,65275.0,29507.0,22567.0,53642.0
956,02/05/2020,36,Worms Zone .io - Voracious Snake,2100984,100000000.0,4.0,3.1,6.7,0.0,GAME ACTION,0,1509125.0,187398.0,116123.0,66573.0,221763.0
957,02/05/2020,36,Zombie Castaways,813912,10000000.0,4.0,0.3,0.8,0.0,GAME SIMULATION,0,617744.0,106689.0,43975.0,14804.0,30698.0
958,02/06/2020,37,Barbie Dreamhouse Adventures,796153,50000000.0,4.0,3.2,7.6,0.0,GAME SIMULATION,0,546289.0,80821.0,46463.0,27262.0,95315.0
959,02/06/2020,37,Big Fish Casino - Play Slots and Casino Games,312113,10000000.0,4.0,0.0,0.0,0.0,GAME CASINO,0,238241.0,41399.0,13246.0,4698.0,14526.0
960,02/06/2020,37,Doodle Alchemy,819672,10000000.0,4.0,0.2,0.4,0.0,GAME PUZZLE,0,633312.0,108225.0,42934.0,12432.0,22766.0
961,02/06/2020,37,FreeCell Solitaire,230415,10000000.0,4.0,0.5,1.2,0.0,GAME CARD,0,169079.0,43639.0,8617.0,2639.0,6438.0
962,02/06/2020,37,General Knowledge Quiz,143211,5000000.0,4.0,0.0,0.0,0.0,GAME TRIVIA,0,91487.0,28262.0,11460.0,3963.0,8036.0
963,02/06/2020,37,Inotia 4,558013,5000000.0,4.0,0.1,0.1,0.0,GAME ROLE PLAYING,0,395714.0,92102.0,34423.0,9208.0,26564.0
964,02/06/2020,37,Jungle Heat: War of Clans,828238,10000000.0,4.0,0.0,0.0,0.0,GAME STRATEGY,0,577865.0,84762.0,49003.0,21305.0,95300.0
965,02/06/2020,37,Multiplication Table Kids Math,103248,10000000.0,4.0,0.0,0.0,0.0,GAME EDUCATIONAL,0,74312.0,10957.0,5883.0,2047.0,10048.0
966,02/06/2020,37,My Singing Monsters: Dawn of Fire,130606,1000000.0,4.0,0.4,0.9,0.0,GAME MUSIC,0,102708.0,14153.0,5413.0,2297.0,6032.0
967,02/06/2020,37,My Talking Hank,1131205,100000000.0,4.0,0.7,1.6,0.0,GAME CASUAL,0,809274.0,94858.0,59551.0,38632.0,128888.0
968,02/06/2020,37,Ninja Arashi,476258,10000000.0,4.0,1.2,2.7,0.0,GAME ADVENTURE,0,371122.0,46567.0,19971.0,9337.0,29259.0
969,02/06/2020,37,Partymasters - Fun Idle Game,1188910,50000000.0,4.0,0.1,0.3,0.0,GAME ARCADE,0,785999.0,93502.0,67304.0,41596.0,200506.0
970,02/06/2020,37,Ruzzle Free,356922,10000000.0,4.0,0.1,0.2,0.0,GAME WORD,0,220533.0,74021.0,26076.0,9155.0,27135.0
971,02/06/2020,37,Six-Guns: Gang Showdown,2083413,10000000.0,4.0,0.1,0.1,0.0,GAME ACTION,0,1394048.0,187327.0,118080.0,65989.0,317967.0
972,02/06/2020,37,Trial Xtreme 4: Extreme Bike Racing Champions,735549,50000000.0,4.0,0.1,0.3,0.0,GAME RACING,0,460052.0,86095.0,52656.0,28914.0,107829.0
973,02/06/2020,37,Woody Block Puzzle ®,276518,10000000.0,4.0,0.4,0.8,0.0,GAME BOARD,0,195563.0,43630.0,12654.0,6916.0,17752.0
974,02/06/2020,37,World Cricket Championship Lt,830720,50000000.0,4.0,1.1,2.0,0.0,GAME SPORTS,0,553923.0,84564.0,54753.0,30030.0,107447.0
975,02/07/2020,38,DEAD TARGET: Zombie Offline - Shooting Games,2006745,100000000.0,4.0,0.9,1.6,0.0,GAME ACTION,0,1474331.0,212483.0,115682.0,53493.0,150754.0
976,02/07/2020,38,Dr. Parking 4,725551,100000000.0,4.0,0.7,1.4,0.0,GAME RACING,0,496433.0,68326.0,45697.0,27638.0,87455.0
977,02/07/2020,38,Dragon Village,556175,5000000.0,4.0,0.1,0.2,0.0,GAME ROLE PLAYING,0,407087.0,51168.0,33739.0,13251.0,50928.0
978,02/07/2020,38,Escape game : 50 rooms 1,754345,10000000.0,4.0,1.3,2.7,0.0,GAME PUZZLE,0,516134.0,122842.0,56446.0,18848.0,40072.0
979,02/07/2020,38,Food Quiz,142859,10000000.0,4.0,0.0,0.0,0.0,GAME TRIVIA,0,92830.0,17284.0,10837.0,5878.0,16027.0
980,02/07/2020,38,Gaple-Domino QiuQiu Poker Capsa Slots Game Online,267286,5000000.0,4.0,3.6,9.4,0.0,GAME BOARD,0,216554.0,19173.0,11667.0,5256.0,14634.0
981,02/07/2020,38,Just Dance Now,130471,10000000.0,3.0,0.5,1.0,0.0,GAME MUSIC,0,78352.0,11517.0,8268.0,6388.0,25944.0
982,02/07/2020,38,Kelimelik,354330,5000000.0,4.0,0.3,0.7,0.0,GAME WORD,0,254242.0,54793.0,18181.0,5871.0,21241.0
983,02/07/2020,38,LONEWOLF (17+) - a Sniper Story,443044,10000000.0,4.0,0.8,1.5,0.0,GAME ADVENTURE,0,340597.0,55084.0,18141.0,7442.0,21778.0
984,02/07/2020,38,MentalUP - Learning Games & Brain Games,102219,5000000.0,4.0,2.1,4.8,0.0,GAME EDUCATIONAL,0,90114.0,4431.0,1625.0,852.0,5194.0
985,02/07/2020,38,Papa Pear Saga,1099997,50000000.0,4.0,196.3,0.1,0.0,GAME CASUAL,0,813086.0,144035.0,64753.0,23147.0,54974.0
986,02/07/2020,38,Score! Match - PvP Soccer,800381,50000000.0,4.0,1.8,3.7,0.0,GAME SPORTS,0,533959.0,91057.0,51104.0,23326.0,100933.0
987,02/07/2020,38,Tap Tap Dash,1153022,50000000.0,4.0,0.2,0.4,0.0,GAME ARCADE,0,767538.0,152124.0,84721.0,37763.0,110873.0
988,02/07/2020,38,The Walking Dead No Man's Land,796172,10000000.0,4.0,0.3,0.8,0.0,GAME STRATEGY,0,583685.0,128382.0,39518.0,12969.0,31616.0
989,02/07/2020,38,Tiến lên Miền Nam - Tiến Lên - ZingPlay,306937,10000000.0,4.0,0.8,1.6,0.0,GAME CASINO,0,248156.0,14000.0,6875.0,3866.0,34038.0
990,02/07/2020,38,TopFun Domino QiuQiu:Domino99 (KiuKiu),211163,5000000.0,4.0,0.8,1.6,0.0,GAME CARD,0,141282.0,14863.0,12545.0,7859.0,34611.0
991,02/07/2020,38,Turbo Dismount™,765250,50000000.0,4.0,0.3,0.7,0.0,GAME SIMULATION,0,515008.0,89015.0,53159.0,25335.0,82731.0
992,02/08/2020,39,101-in-1 Games,1136712,10000000.0,4.0,0.0,0.1,0.0,GAME ARCADE,0,794750.0,206822.0,80806.0,14190.0,40143.0
993,02/08/2020,39,Art of War: Legions,780016,10000000.0,4.0,1.4,3.1,0.0,GAME STRATEGY,0,603243.0,59946.0,33610.0,18683.0,64532.0
994,02/08/2020,39,Backgammon - Narde,264663,10000000.0,4.0,0.9,2.0,0.0,GAME BOARD,0,196888.0,23316.0,7163.0,4340.0,32954.0
995,02/08/2020,39,Club Vegas 2021: New Slots Games & Casino bonuses,306128,5000000.0,4.0,4.9,12.1,0.0,GAME CASINO,0,266535.0,19491.0,6879.0,2721.0,10498.0
996,02/08/2020,39,FRONTLINE COMMANDO: D-DAY,1985016,10000000.0,3.0,0.3,0.6,0.0,GAME ACTION,0,1293275.0,125940.0,82481.0,56490.0,426828.0
997,02/08/2020,39,Infinity Loop ®,735564,10000000.0,4.0,0.7,1.4,0.0,GAME PUZZLE,0,586868.0,90997.0,26745.0,9261.0,21690.0
998,02/08/2020,39,Kite Flying - Layang Layang,791739,50000000.0,4.0,0.3,0.6,0.0,GAME SPORTS,0,563091.0,61090.0,40304.0,25448.0,101803.0
999,02/08/2020,39,MARVEL Strike Force - Squad RPG,553833,10000000.0,3.0,1.6,3.3,0.0,GAME ROLE PLAYING,0,281401.0,76022.0,42302.0,49578.0,104528.0
1000,02/08/2020,39,"Math Exercises for the brain, Math Riddles, Puzzle",102168,5000000.0,4.0,2.7,5.9,0.0,GAME EDUCATIONAL,0,77581.0,13635.0,4971.0,2006.0,3972.0
1001,02/08/2020,39,My Boo: Your Virtual Pet Game To Care and Play,1009374,10000000.0,4.0,0.2,0.5,0.0,GAME CASUAL,0,784152.0,106559.0,46334.0,17864.0,54463.0
1002,02/08/2020,39,Racing in Car 2,724219,100000000.0,4.0,2.6,5.4,0.0,GAME RACING,0,475029.0,61493.0,45462.0,32518.0,109714.0
1003,02/08/2020,39,Spades Royale - Best Online Spades Card Games App,208319,1000000.0,4.0,1.7,3.5,0.0,GAME CARD,0,175964.0,12836.0,6602.0,3371.0,9544.0
1004,02/08/2020,39,Super Bob's World: Jungle Adventure- Free Run Game,442542,100000000.0,4.0,2.4,6.0,0.0,GAME ADVENTURE,0,310760.0,41967.0,23638.0,14983.0,51191.0
1005,02/08/2020,39,TRIVIA STAR - Free Trivia Games Offline App,134845,5000000.0,4.0,9.2,22.3,0.0,GAME TRIVIA,0,121513.0,7113.0,2095.0,1062.0,3059.0
1006,02/08/2020,39,Truck Simulator 2018 : Europe,758948,100000000.0,4.0,2.9,6.0,0.0,GAME SIMULATION,0,514724.0,70767.0,45153.0,28608.0,99693.0
1007,02/08/2020,39,لعبة كلمة السر,327444,10000000.0,4.0,0.0,0.1,0.0,GAME WORD,0,284875.0,15522.0,10304.0,3358.0,13383.0
1008,02/08/2020,39,バンドリ！ ガールズバンドパーティ！,127314,1000000.0,4.0,0.4,1.0,0.0,GAME MUSIC,0,90009.0,16965.0,7215.0,3373.0,9750.0
1009,02/09/2020,40,Bingo Pop: Free Live Multiplayer Bingo Board Games,263074,10000000.0,4.0,0.7,1.3,0.0,GAME BOARD,0,206440.0,26008.0,11760.0,5865.0,12999.0
1010,02/09/2020,40,DomiNations,762869,10000000.0,4.0,0.6,0.7,0.0,GAME STRATEGY,0,466955.0,107353.0,49516.0,27844.0,111198.0
1011,02/09/2020,40,Doodle Jump,1132730,50000000.0,4.0,0.1,0.1,0.0,GAME ARCADE,0,829701.0,135593.0,64673.0,23686.0,79075.0
1012,02/09/2020,40,Drag Racing,713034,100000000.0,4.0,0.0,0.0,0.0,GAME RACING,0,522787.0,91183.0,38976.0,16107.0,43979.0
1013,02/09/2020,40,Final kick 2020 Best Online football penalty game,764961,10000000.0,4.0,0.1,0.1,0.0,GAME SPORTS,0,529693.0,100865.0,47391.0,16992.0,70017.0
1014,02/09/2020,40,Game of Sultans,547967,10000000.0,4.0,4.9,8.5,0.0,GAME ROLE PLAYING,0,378419.0,75961.0,30792.0,13367.0,49425.0
1015,02/09/2020,40,Godus,740483,10000000.0,4.0,0.1,516.9,0.0,GAME SIMULATION,0,448604.0,136222.0,66882.0,28655.0,60118.0
1016,02/09/2020,40,Jigty Jigsaw Puzzles,721199,10000000.0,4.0,0.0,0.0,0.0,GAME PUZZLE,0,600677.0,52736.0,26857.0,8992.0,31933.0
1017,02/09/2020,40,Mario Kart Tour,1949497,50000000.0,4.0,0.7,1.5,0.0,GAME ACTION,0,1268146.0,253822.0,113829.0,62099.0,251599.0
1018,02/09/2020,40,Monster Warlord,434780,10000000.0,4.0,0.0,0.0,0.0,GAME ADVENTURE,0,282007.0,58193.0,28882.0,13327.0,52369.0
1019,02/09/2020,40,Piano Magic Tiles Hot song - Free Piano Game,123653,10000000.0,4.0,2.3,5.2,0.0,GAME MUSIC,0,94189.0,11112.0,6057.0,2869.0,9423.0
1020,02/09/2020,40,Princess Salon: Frozen Party,101418,10000000.0,3.0,0.5,0.2,0.0,GAME EDUCATIONAL,0,66006.0,7186.0,6156.0,4757.0,17311.0
1021,02/09/2020,40,Puppy Town - Merge & Win,978460,50000000.0,4.0,1.5,4.2,0.0,GAME CASUAL,0,673255.0,72892.0,32537.0,20945.0,178828.0
1022,02/09/2020,40,Solitaire TriPeaks Journey - Klondike Card Games,205537,5000000.0,4.0,1.6,3.4,0.0,GAME CARD,0,156282.0,28591.0,12716.0,3029.0,4918.0
1023,02/09/2020,40,Trivia Survival 100,130488,1000000.0,4.0,0.0,0.0,0.0,GAME TRIVIA,0,91988.0,14909.0,7949.0,3029.0,12609.0
1024,02/09/2020,40,Найди слова,321011,10000000.0,4.0,0.1,0.3,0.0,GAME WORD,0,259952.0,33889.0,10369.0,4149.0,12649.0
1025,02/09/2020,40,麻將 明星3缺1麻將–台灣16張麻將Mahjong 、SLOT、Poker,292630,5000000.0,4.0,0.5,0.9,0.0,GAME CASINO,0,207533.0,29742.0,13572.0,5187.0,36593.0
1026,03/01/2020,61,Aplasta Palabras：Juego de Palabras Gratis sin wifi,214313,10000000.0,4.0,17.1,5556.2,0.0,GAME WORD,0,189623.0,16387.0,4835.0,935.0,2530.0
1027,03/01/2020,61,Block! Hexa Puzzle™,546820,50000000.0,3.0,0.0,0.1,0.0,GAME PUZZLE,0,300160.0,90111.0,49226.0,29196.0,78124.0
